path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240428.xml,publication,10.5594/J04750,Point of View: The Standards Development Process and the NII: A View from the Trenches,orig-research,1994,0b000064849cf2e7
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240429.xml,publication,10.5594/J04751,Engineering News,info-society,1994,0b000064849cf2e8
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240430.xml,publication,10.5594/J04752,Section Meetings,info-society,1994,0b000064849cf2e9
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240431.xml,publication,10.5594/J04753,"The 1995 SMPTE Advanced Television and Electronic Imaging Conference: St. Francis Hotel February 10&#x2013;11, 1995, San Francisco, Calif.",info-society,1994,0b000064849cf2ea
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240432.xml,publication,10.5594/J04754,"Minutes of the Special Meeting of the Voting Members of the SMPTE 1 September 1994, White Plains, New York",info-society,1994,0b000064849cf2eb
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240433.xml,publication,10.5594/J04755,News,info-society,1994,0b000064849cf2ec
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240434.xml,publication,10.5594/J04756,Obituaries,info-society,1994,0b000064849cf2ed
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240435.xml,publication,10.5594/J04757,New Products,info-society,1994,0b000064849cf2ee
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240436.xml,publication,10.5594/J04758,Professional Services,info-society,1994,0b000064849cf321
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240437.xml,publication,10.5594/J04759,Classified,info-society,1994,0b000064849cf322
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240438.xml,publication,10.5594/J04760,Errata,info-society,1994,0b000064849cf323
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240439.xml,publication,10.5594/J04761,Proposed SMPTE Standard for Television and Audio Equipment &#x2014; ESlan-1 Remote Control System,info-society,1994,0b000064849cf324
_source/SMPTE/Journal Article Repository/1994/7227860/7240418/07240440.xml,publication,10.5594/J04762,Proposed SMPTE Recommended Practice: Monitoring and Diagnostics Processors,info-society,1994,0b000064849cf325
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240442.xml,publication,10.5594/J15868C1,SMPTE Journal &#x2014; Cover,info-society,1994,0b000064849cf327
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240443.xml,publication,10.5594/J15868iiA,SMPTE Journal &#x2014; Advertisement,info-society,1994,0b000064849cf328
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240444.xml,publication,10.5594/J15868783783A,SMPTE Journal &#x2014; Table of Contents,info-society,1994,0b000064849cf329
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240445.xml,publication,10.5594/J15868784784A,SMPTE Journal &#x2014; Editorial Board,info-society,1994,0b000064849cf32a
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240446.xml,publication,10.5594/J15868,The Merging of Computers and Video: Using Ethernet and SCSI for Digital Video Input and Output,info-society,1994,0b000064849cf35e
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240447.xml,publication,10.5594/J15869,Subjective Testing of Broadcast-Quality Compressed Video,orig-research,1994,0b000064849cf35f
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240448.xml,publication,10.5594/J15870,Performance Evaluation: From NTSC to Digitally Compressed Video,orig-research,1994,0b000064849cf360
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240449.xml,publication,10.5594/J15871,From Post-Production to the Cinema of the Future,orig-research,1994,0b000064849cf361
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240450.xml,publication,10.5594/J15872,Consideration of Camera SNR from the Viewpoint of Bit-Rate Reduction: A Comparison between Progressive and Interlace Scanning for HDTV,orig-research,1994,0b000064849cf362
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240451.xml,publication,10.5594/J15873,Hierarchical TV Transmission by Spread-Spectrum Multiplexing,orig-research,1994,0b000064849cf363
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240452.xml,publication,10.5594/J15874,SMPTE Members Elect New Officers and Governors Voters Choose NBC&#x0027;s Stanley N. Baron as President,info-society,1994,0b000064849cf364
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240453.xml,publication,10.5594/J15875,"The 1995 SMPTE Advanced Television and Electronic Imaging Conference: Westin St. Francis Hotel, February 10&#x2013;11, 1995, San Francisco, Calif.: Conference Theme: New Foundations for Video Technology",info-society,1994,0b000064849cf365
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240454.xml,publication,10.5594/J15876,1993 Financial Reports,info-society,1994,0b000064849cf366
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240455.xml,publication,10.5594/J15877,News,info-society,1994,0b000064849cf367
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240456.xml,publication,10.5594/J15878,Obituary,info-society,1994,0b000064849cf3a4
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240457.xml,publication,10.5594/J15879,Engineering News,info-society,1994,0b000064849cf3a5
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240458.xml,publication,10.5594/J15880,Section Meetings,info-society,1994,0b000064849cf3a6
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240459.xml,publication,10.5594/J15881,New Products,info-society,1994,0b000064849cf3a7
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240460.xml,publication,10.5594/J15882,Classified,info-society,1994,0b000064849cf3a8
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240461.xml,publication,10.5594/J15883,"Statement of Ownership, Management, and Circulation",info-society,1994,0b000064849cf3a9
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240462.xml,publication,10.5594/J15884,Professional Services,info-society,1994,0b000064849cf3aa
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240463.xml,publication,10.5594/J15885,Proposed SMPTE Standard for Motion-Picture Film (35-mm)&#x2014;Prints Made on Continuous Contact Printers&#x2014;Exposed Areas for Picture and Audio,orig-research,1994,0b000064849cf3ab
_source/SMPTE/Journal Article Repository/1994/7227860/7240441/07240464.xml,publication,10.5594/J15886,1994 Index,info-society,1994,0b000064849cf3ac
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270199.xml,publication,10.5594/J09686C1,SMPTE Journal &#x2014; Cover,info-society,1994,0b00006484a0ab09
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270200.xml,publication,10.5594/J09686207207A,SMPTE Journal &#x2014; Table of Contents,info-society,1994,0b00006484a0ab0a
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270201.xml,publication,10.5594/J09686208208A,SMPTE Journal &#x2014; Editorial Board,info-society,1994,0b00006484a0ab0b
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270202.xml,publication,10.5594/J09686,The 1993 Progress Report,orig-research,1994,0b00006484a0ab0c
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270203.xml,publication,10.5594/J09687,The 1993 Progress Report &#x2014; An Engineering Perspective,orig-research,1994,0b00006484a0ab0d
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270204.xml,publication,10.5594/J09688,Motion Pictures,orig-research,1994,0b00006484a0ab0e
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270205.xml,publication,10.5594/J09689,Television,orig-research,1994,0b00006484a0ab0f
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270206.xml,publication,10.5594/J09690,Motion Pictures and Television,orig-research,1994,0b00006484a0ab10
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270207.xml,publication,10.5594/J09691,International Overviews,orig-research,1994,0b00006484a0ab11
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270208.xml,publication,10.5594/J09692,Networks,orig-research,1994,0b00006484a0ab4f
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270209.xml,publication,10.5594/J09693,Education,orig-research,1994,0b00006484a0ab50
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270210.xml,publication,10.5594/J09696,Introductory Remarks at Get-Together Luncheon,orig-research,1994,0b00006484a0ab51
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270211.xml,publication,10.5594/J09697,Television and the Johnson Space Center,orig-research,1994,0b00006484a0ab52
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270212.xml,publication,10.5594/J09694,1994 SMPTE Advanced Television and Electronic Imaging Conference,info-society,1994,0b00006484a0ab53
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270213.xml,publication,10.5594/J09695,"Keynote Address &#x2014; Advanced Television and Electronic Imaging Conference, Chicago, III. February 3&#x2013;5, 1994",info-society,1994,0b00006484a0ab54
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270214.xml,publication,10.5594/J09698,Section Meetings,info-society,1994,0b00006484a0ab55
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270215.xml,publication,10.5594/J09699,Calendar,info-society,1994,0b00006484a0ab56
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270216.xml,publication,10.5594/J09700,News,info-society,1994,0b00006484a0ab57
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270217.xml,publication,10.5594/J09701,Obituaries,info-society,1994,0b00006484a0ab58
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270218.xml,publication,10.5594/J09702,Engineering News,info-society,1994,0b00006484a0ab8b
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270219.xml,publication,10.5594/J09703,New Products,info-society,1994,0b00006484a0ab8c
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270220.xml,publication,10.5594/J09704,Professional Services,info-society,1994,0b00006484a0ab8d
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270221.xml,publication,10.5594/J09705,Classified,info-society,1994,0b00006484a0ab8e
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270222.xml,publication,10.5594/J09706,Reader Service Card,info-society,1994,0b00006484a0ab8f
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270223.xml,publication,10.5594/J09707,Application for Membership,info-society,1994,0b00006484a0ab90
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270224.xml,publication,10.5594/J09708,Standards and Recommended Practices,info-society,1994,0b00006484a0ab91
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270225.xml,publication,10.5594/J09709,Proposed SMPTE Standard,orig-research,1994,0b00006484a0ab92
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270226.xml,publication,10.5594/J09710,Proposed SMPTE Recommended Practices,orig-research,1994,0b00006484a0ab93
_source/SMPTE/Journal Article Repository/1994/7227860/7270198/07270227.xml,publication,10.5594/J09711,Sustaining Members,info-society,1994,0b00006484a0ab94
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240345.xml,publication,10.5594/J04707C1,SMPTE Journal &#x2014; Cover,info-society,1995,0b000064849cf089
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240346.xml,publication,10.5594/J04707iiA,SMPTE Journal &#x2014; Advertising,info-society,1995,0b000064849cf08a
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240347.xml,publication,10.5594/J047075757A,SMPTE Journal &#x2014; Table of Contents,info-society,1995,0b000064849cf08b
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240348.xml,publication,10.5594/J047075858A,SMPTE Journal &#x2014; Editorial Board,info-society,1995,0b000064849cf08c
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240349.xml,publication,10.5594/J04707,Making SMPTE Membership More Relevant,info-society,1995,0b000064849cf08d
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240350.xml,publication,10.5594/J04708,Architecture and VLSI Implementation of the MPEG-2:MP@ML Video Decoding Process,orig-research,1995,0b000064849cf08e
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240351.xml,publication,10.5594/J04709,"PBS, Satellites, and Digital Video Compression",orig-research,1995,0b000064849cf08f
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240352.xml,publication,10.5594/J04710,Integrating True 3-D Digital Video Effects Processing with Real-Time Computer Graphics,info-society,1995,0b000064849cf090
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240353.xml,publication,10.5594/J04711,Resolution-Independent Film Scanning: How Independent is Independent&#x003F;,info-society,1995,0b000064849cf091
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240354.xml,publication,10.5594/J04712,"The 1995 SMPTE Advanced Television and Electronic Imaging Conference: Westin St. Francis Hotel February 9 to 11, 1995, San Francisco, Calif",info-society,1995,0b000064849cf0d9
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240355.xml,publication,10.5594/J04713,"137th SMPTE Technical Conference and World Media Expo New Orleans, Louisiana &#x2022; September 6 to 9, 1995 Call for Papers",info-society,1995,0b000064849cf0da
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240356.xml,publication,10.5594/J04714,NATAS Presents Technical and Scientific Development Emmy Awards,info-society,1995,0b000064849cf0db
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240357.xml,publication,10.5594/J04715,"19th International Television Symposium and Technical Exhibition Montreux, Switzerland &#x2022; June 8&#x2013;13, 1995: SMPTE European Sections to Organize Two Workshops",info-society,1995,0b000064849cf0dc
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240358.xml,publication,10.5594/J04716,News,info-society,1995,0b000064849cf0dd
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240359.xml,publication,10.5594/J04717,Section Meetings,info-society,1995,0b000064849cf0de
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240360.xml,publication,10.5594/J04718,Obituaries,info-society,1995,0b000064849cf0df
_source/SMPTE/Journal Article Repository/1995/7227860/7240344/07240361.xml,publication,10.5594/J04719,Engineering News,info-society,1995,0b000064849cf0e0
