path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490961.xml,publication,10.5594/M001912,How to ensure a good depth perception on a light field display,orig-research,2020,0b0000648e31be1a
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490962.xml,publication,10.5594/M001913,V-PCC: performance evaluation of the first MPEG Point Cloud Codec,orig-research,2020,0b0000648e31be1b
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490963.xml,publication,10.5594/M001914,Deep Learning Approach to Predicting the Success of Content,orig-research,2020,0b0000648e31be1c
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490964.xml,publication,10.5594/M001915,&#x201C;AI News Anchor&#x201D; with Deep Learning-based Speech Synthesis,orig-research,2020,0b0000648e31be1d
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490965.xml,publication,10.5594/M001916,Performance Comparison of Emerging EVC and VVC Video Coding Standards with HEVC and AV1,orig-research,2020,0b0000648e31be1e
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490966.xml,publication,10.5594/M001917,Monitoring and Analysis of SMPTE ST 2059-2 PTP Networks &#x0026; Media Devices,orig-research,2020,0b0000648e31be1f
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490967.xml,publication,10.5594/M001918,Automated Deployment of CBC/Radio-Canada&#x0027;s Media-over-IP Data Center,orig-research,2020,0b0000648e31be20
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490968.xml,publication,10.5594/M001919,"Identify, analyze and report networking issues in streaming services",orig-research,2020,0b0000648e31be7c
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490969.xml,publication,10.5594/M001920,NMOS - The Interoperable Control System for an IP world,orig-research,2020,0b0000648e31be7d
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490970.xml,publication,10.5594/M001921,A Color-Volume Mapping System for Perception-Accurate Reproduction of HDR Imagery in SDR production workflows,orig-research,2020,0b0000648e31be7e
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490971.xml,publication,10.5594/M001922,A Model for Very Wide Gamut HDR Displays that Accounts for the H-K Effect,orig-research,2020,0b0000648e31be7f
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490972.xml,publication,10.5594/M001923,Physiologically Personalized Color Management for Motion Picture Workflows,orig-research,2020,0b0000648e31be80
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490973.xml,publication,10.5594/M001924,Perceptually Dithered HDR for 8bit Interfaces,orig-research,2020,0b0000648e31be81
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490974.xml,publication,10.5594/M001925,A Benchmark of Objective Quality Metrics for HLG-Based HDR/WCG Image Coding,orig-research,2020,0b0000648e31be82
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490975.xml,publication,10.5594/M001926,Server-side Segment Selection For Low-latency Streaming - S4S,orig-research,2020,0b0000648e31be83
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490976.xml,publication,10.5594/M001927,Twenty years of Frame Interpolation for Retiming in the Movies,orig-research,2020,0b0000648e31be84
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490977.xml,publication,10.5594/M001928,Next Generation OTT Distribution Architecture Supporting Multicast-Assisted ABR (mABR) and HTTP/3 over QUIC,orig-research,2020,0b0000648e31be85
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490978.xml,publication,10.5594/M001929,Immersive Audio: Future-Proof Workflows For The Real World,orig-research,2020,0b0000648e31bee0
_source/SMPTE/Conference Repository/Conference Papers/2020/9490948/9490949/09490979.xml,publication,10.5594/M001930,The Challenges of Adapting News Production to the New Reality,orig-research,2020,0b0000648e31bee1
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09779669.xml,publication,10.5594/M001931,Proxy Workflows for a Secure Remote Production Future,orig-research,2021,0b0000648f7868c1
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09779670.xml,publication,10.5594/M001932,Multicam Live Production in a Virtual Environment,orig-research,2021,0b0000648f7868c2
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09779671.xml,publication,10.5594/M001933,Toward Generalized Psychovisual Preprocessing for Video Encoding,orig-research,2021,0b0000648f7868c3
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09779672.xml,publication,10.5594/M001934,ATSC 3.0 as a Use Case for Public Safety Communications,orig-research,2021,0b0000648f7868c4
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09779673.xml,publication,10.5594/M001935,Calibrating LED Fixtures and Video Walls to the Camera&#x0027;s Chroma Signal,orig-research,2021,0b0000648f7868c5
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09779674.xml,publication,10.5594/M001936,360 8K Viewport-Independent VR,orig-research,2021,0b0000648f7868c6
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780289.xml,publication,10.5594/M001937,Infrastructure as Code at CBC/Radio-Canada&#x0027;s Media-over-IP Data Center,orig-research,2021,0b0000648f7cb2a4
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780290.xml,publication,10.5594/M001938,5G Media Streaming and 5G Broadcast for Delivery of DASH/HLS Services,orig-research,2021,0b0000648f7cb2a5
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780291.xml,publication,10.5594/M001939,8K Camera System with Multi-plane Phase-detection Autofocus,orig-research,2021,0b0000648f7cb2a6
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780292.xml,publication,10.5594/M001940,The Problem with Timecode,orig-research,2021,0b0000648f7cb2a7
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780293.xml,publication,10.5594/M001941,Live Production System to Handle Video Signals with Various Aspect Ratios,orig-research,2021,0b0000648f7cb2a8
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780294.xml,publication,10.5594/M001942,Software Defined Ultra-low Latency Video-Over-IP System with Compression,orig-research,2021,0b0000648f7cb2a9
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780295.xml,publication,10.5594/M001943,Performance of Low-Latency DASH/CMAF and Low-Latency HLS Streaming Systems,orig-research,2021,0b0000648f7cb2aa
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780316.xml,publication,10.5594/M001944,Exploring Realtime Conversational Virtual Characters,orig-research,2021,0b0000648f7cb2ab
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780317.xml,publication,10.5594/M001945,Biometric Signals Reveal How Audiences Engage with Stories,orig-research,2021,0b0000648f7cb33b
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780318.xml,publication,10.5594/M001946,"New Generation 2/3&#x201C;, 9.5 Mpix CMOS Imager Combines Charge-domain Global Shutter Operation with Exceptional High-speed Capability",orig-research,2021,0b0000648f7cb33c
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780319.xml,publication,10.5594/M001947,Digital Print Stock Design: A Framework for the Post-Film Era,orig-research,2021,0b0000648f7cb33d
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780320.xml,publication,10.5594/M001948,Tighter NIC/GPU Integration Yields Next Level Media Processing Performance,orig-research,2021,0b0000648f7cb33e
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780321.xml,publication,10.5594/M001949,Model-based Predictive Control for Continuous Success Planning in Movie Production,orig-research,2021,0b0000648f7cb33f
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780322.xml,publication,10.5594/M001950,Standards &#x0026; Specifications for Carriage of JPEG XS in RTP for IP Networks,orig-research,2021,0b0000648f7cb340
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780323.xml,publication,10.5594/M001951,Dynamic Seamless Resource Allocation for Live Video Compression on a Kubernetes Cluster,orig-research,2021,0b0000648f7cb341
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780324.xml,publication,10.5594/M001952,Understanding Banding - Perceptual Modelling and Machine Learning Approaches for Banding Detection,orig-research,2021,0b0000648f7cb342
_source/SMPTE/Conference Repository/Conference Papers/2021/9779667/9779668/09780325.xml,publication,10.5594/M001953,Hue-Preserving Color Transforms for LED Wall Virtual Production Workflows,orig-research,2021,0b0000648f7cb343
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012558.xml,publication,10.5594/M001954,A Proposal for a Standard to Improve Soundtrack Dynamic Range and Dialog Clarity for Better Enjoyment of Digital Cinema,orig-research,2022,0b00006490884fa4
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012559.xml,publication,10.5594/M001955,"JPEG XS Standard (ISO/IEC 21122) for Lightweight, Low-Latency Image Coding",orig-research,2022,0b00006490884fa5
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012560.xml,publication,10.5594/M001956,ST2110 &#x0026; ST2022-6 SDN Orchestration Across a Hybrid Cisco and Arista Media Network: based on a Future-Proof Industry-Standard Digital Transformation Architecture and Agile Operational Concepts,orig-research,2022,0b00006490884fa6
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012561.xml,publication,10.5594/M001957,Video Compression Using Convolutional Neural Networks of Video with Chroma Subsampling,orig-research,2022,0b00006490884fa7
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012562.xml,publication,10.5594/M001958,Low-Complexity Quality Measurement for Real-Time Video Compression,orig-research,2022,0b00006490884fa8
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012563.xml,publication,10.5594/M001959,Case Study: Enabling Open Caching for Last-Mile Delivery,orig-research,2022,0b00006490884fa9
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012564.xml,publication,10.5594/M001960,Upgrading Performance of Your Streaming Services Using Server Hints,orig-research,2022,0b00006490884faa
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012565.xml,publication,10.5594/M001961,Streamlining WebRTC and DASH for Near-Real-Time Media Delivery,orig-research,2022,0b00006490884fab
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012566.xml,publication,10.5594/M001962,Media and Entertainment Sustainability on the Cloud,orig-research,2022,0b00006490885014
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012587.xml,publication,10.5594/M001963,Towards Efficient Multi-Codec Streaming,orig-research,2022,0b00006490885015
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012588.xml,publication,10.5594/M001964,The Future of Documentation: Unified System Design,orig-research,2022,0b00006490885016
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012589.xml,publication,10.5594/M001965,Workflow as a Service Delivered by the Dynamic Media Services Architecture,orig-research,2022,0b00006490885017
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012590.xml,publication,10.5594/M001966,Practicalities and Analysis of Using PTP over 5G Systems with Dedicated Time Synchronization Support for Media Production,orig-research,2022,0b00006490885018
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012591.xml,publication,10.5594/M001967,Uncompressed Video in the Public Cloud: Are We There Yet?,orig-research,2022,0b00006490885019
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012592.xml,publication,10.5594/M001968,Amplifying Human Content Expertise with Real-World Machine-Learning Workflows,orig-research,2022,0b0000649088501a
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012593.xml,publication,10.5594/M001969,Can ST 2059-2 Benefit from PTP Version 2.1?,orig-research,2022,0b0000649088501b
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012594.xml,publication,10.5594/M001970,New Era of ST 2110 Compliance Testing with PICS and RP 2110-25,orig-research,2022,0b0000649088501c
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012595.xml,publication,10.5594/M001971,Using ML to Find the Semantic Region of Interest,orig-research,2022,0b0000649088501d
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012596.xml,publication,10.5594/M001972,PTP Driven Frame Sync for Multi-GPU Workflows,orig-research,2022,0b00006490885064
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012597.xml,publication,10.5594/M001973,ML-Based Indexing of Media Libraries for Insights and Search,orig-research,2022,0b00006490885065
_source/SMPTE/Conference Repository/Conference Papers/2022/10012556/10012557/10012598.xml,publication,10.5594/M001974,HDR Production - Tone Mapping Techniques and Round-Trip Conversion Performance for Mastering with SDR and HDR Sources,orig-research,2022,0b00006490885066
